study,dataset,version,variable,value,label,frequency,label_de,categories_de
soep-is,CSM12_IS,2012,csm0406,0,trifft berhaupt nicht zu,6,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0406,1,1,3,1
soep-is,CSM12_IS,2012,csm0406,2,2,3,2
soep-is,CSM12_IS,2012,csm0406,3,3,11,3
soep-is,CSM12_IS,2012,csm0406,4,4,6,4
soep-is,CSM12_IS,2012,csm0406,5,5,31,5
soep-is,CSM12_IS,2012,csm0406,6,6,22,6
soep-is,CSM12_IS,2012,csm0406,7,7,48,7
soep-is,CSM12_IS,2012,csm0406,8,8,47,8
soep-is,CSM12_IS,2012,csm0406,9,9,26,9
soep-is,CSM12_IS,2012,csm0406,10,trifft voll und ganz zu,54,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0407,-1,keine Angabe,4,keine Angabe
soep-is,CSM12_IS,2012,csm0407,0,trifft berhaupt nicht zu,1,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0407,1,1,0,1
soep-is,CSM12_IS,2012,csm0407,2,2,0,2
soep-is,CSM12_IS,2012,csm0407,3,3,0,3
soep-is,CSM12_IS,2012,csm0407,4,4,5,4
soep-is,CSM12_IS,2012,csm0407,5,5,16,5
soep-is,CSM12_IS,2012,csm0407,6,6,9,6
soep-is,CSM12_IS,2012,csm0407,7,7,26,7
soep-is,CSM12_IS,2012,csm0407,8,8,52,8
soep-is,CSM12_IS,2012,csm0407,9,9,47,9
soep-is,CSM12_IS,2012,csm0407,10,trifft voll und ganz zu,101,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0408,-1,keine Angabe,2,keine Angabe
soep-is,CSM12_IS,2012,csm0408,0,trifft berhaupt nicht zu,5,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0408,1,1,0,1
soep-is,CSM12_IS,2012,csm0408,2,2,9,2
soep-is,CSM12_IS,2012,csm0408,3,3,9,3
soep-is,CSM12_IS,2012,csm0408,4,4,13,4
soep-is,CSM12_IS,2012,csm0408,5,5,30,5
soep-is,CSM12_IS,2012,csm0408,6,6,31,6
soep-is,CSM12_IS,2012,csm0408,7,7,40,7
soep-is,CSM12_IS,2012,csm0408,8,8,44,8
soep-is,CSM12_IS,2012,csm0408,9,9,23,9
soep-is,CSM12_IS,2012,csm0408,10,trifft voll und ganz zu,55,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0409,-1,keine Angabe,3,keine Angabe
soep-is,CSM12_IS,2012,csm0409,0,trifft berhaupt nicht zu,14,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0409,1,1,8,1
soep-is,CSM12_IS,2012,csm0409,2,2,14,2
soep-is,CSM12_IS,2012,csm0409,3,3,13,3
soep-is,CSM12_IS,2012,csm0409,4,4,16,4
soep-is,CSM12_IS,2012,csm0409,5,5,48,5
soep-is,CSM12_IS,2012,csm0409,6,6,15,6
soep-is,CSM12_IS,2012,csm0409,7,7,42,7
soep-is,CSM12_IS,2012,csm0409,8,8,25,8
soep-is,CSM12_IS,2012,csm0409,9,9,17,9
soep-is,CSM12_IS,2012,csm0409,10,trifft voll und ganz zu,46,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0410,-1,keine Angabe,5,keine Angabe
soep-is,CSM12_IS,2012,csm0410,0,trifft berhaupt nicht zu,4,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0410,1,1,1,1
soep-is,CSM12_IS,2012,csm0410,2,2,7,2
soep-is,CSM12_IS,2012,csm0410,3,3,7,3
soep-is,CSM12_IS,2012,csm0410,4,4,21,4
soep-is,CSM12_IS,2012,csm0410,5,5,47,5
soep-is,CSM12_IS,2012,csm0410,6,6,26,6
soep-is,CSM12_IS,2012,csm0410,7,7,33,7
soep-is,CSM12_IS,2012,csm0410,8,8,49,8
soep-is,CSM12_IS,2012,csm0410,9,9,20,9
soep-is,CSM12_IS,2012,csm0410,10,trifft voll und ganz zu,41,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0411,-1,keine Angabe,4,keine Angabe
soep-is,CSM12_IS,2012,csm0411,0,trifft berhaupt nicht zu,7,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0411,1,1,2,1
soep-is,CSM12_IS,2012,csm0411,2,2,3,2
soep-is,CSM12_IS,2012,csm0411,3,3,6,3
soep-is,CSM12_IS,2012,csm0411,4,4,5,4
soep-is,CSM12_IS,2012,csm0411,5,5,35,5
soep-is,CSM12_IS,2012,csm0411,6,6,23,6
soep-is,CSM12_IS,2012,csm0411,7,7,46,7
soep-is,CSM12_IS,2012,csm0411,8,8,49,8
soep-is,CSM12_IS,2012,csm0411,9,9,27,9
soep-is,CSM12_IS,2012,csm0411,10,trifft voll und ganz zu,54,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0412,-1,keine Angabe,5,keine Angabe
soep-is,CSM12_IS,2012,csm0412,0,trifft berhaupt nicht zu,4,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0412,1,1,0,1
soep-is,CSM12_IS,2012,csm0412,2,2,1,2
soep-is,CSM12_IS,2012,csm0412,3,3,2,3
soep-is,CSM12_IS,2012,csm0412,4,4,1,4
soep-is,CSM12_IS,2012,csm0412,5,5,20,5
soep-is,CSM12_IS,2012,csm0412,6,6,23,6
soep-is,CSM12_IS,2012,csm0412,7,7,45,7
soep-is,CSM12_IS,2012,csm0412,8,8,56,8
soep-is,CSM12_IS,2012,csm0412,9,9,29,9
soep-is,CSM12_IS,2012,csm0412,10,trifft voll und ganz zu,75,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0502,-2,"",87,""
soep-is,CSM12_IS,2012,csm0502,-1,Keine Angabe,3,Keine Angabe
soep-is,CSM12_IS,2012,csm0502,1,"Ja, und zwar:",54,"Ja, und zwar:"
soep-is,CSM12_IS,2012,csm0502,2,"Nein, gab nichts dergleichen",117,"Nein, gab nichts dergleichen"
soep-is,CSM12_IS,2012,csm06,-2,"",207,""
soep-is,CSM12_IS,2012,csm06,1,positiv,24,positiv
soep-is,CSM12_IS,2012,csm06,2,neutral,10,neutral
soep-is,CSM12_IS,2012,csm06,3,negativ,20,negativ
soep-is,CSM12_IS,2012,csm07,-2,"",207,""
soep-is,CSM12_IS,2012,csm07,-1,Keine Angabe,1,Keine Angabe
soep-is,CSM12_IS,2012,csm07,0,berhaupt nicht,15,berhaupt nicht
soep-is,CSM12_IS,2012,csm07,1,1,0,1
soep-is,CSM12_IS,2012,csm07,2,2,2,2
soep-is,CSM12_IS,2012,csm07,3,3,4,3
soep-is,CSM12_IS,2012,csm07,4,4,1,4
soep-is,CSM12_IS,2012,csm07,5,5,2,5
soep-is,CSM12_IS,2012,csm07,6,6,2,6
soep-is,CSM12_IS,2012,csm07,7,7,1,7
soep-is,CSM12_IS,2012,csm07,8,8,8,8
soep-is,CSM12_IS,2012,csm07,9,9,3,9
soep-is,CSM12_IS,2012,csm07,10,Voll und ganz,15,Voll und ganz
soep-is,CSM12_IS,2012,csm0801,-2,"",87,""
soep-is,CSM12_IS,2012,csm0801,-1,keine Angabe,7,keine Angabe
soep-is,CSM12_IS,2012,csm0801,0,trifft berhaupt nicht zu,1,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0801,1,1,0,1
soep-is,CSM12_IS,2012,csm0801,2,2,2,2
soep-is,CSM12_IS,2012,csm0801,3,3,2,3
soep-is,CSM12_IS,2012,csm0801,4,4,0,4
soep-is,CSM12_IS,2012,csm0801,5,5,14,5
soep-is,CSM12_IS,2012,csm0801,6,6,6,6
soep-is,CSM12_IS,2012,csm0801,7,7,27,7
soep-is,CSM12_IS,2012,csm0801,8,8,32,8
soep-is,CSM12_IS,2012,csm0801,9,9,28,9
soep-is,CSM12_IS,2012,csm0801,10,trifft voll und ganz zu,55,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0802,-2,"",87,""
soep-is,CSM12_IS,2012,csm0802,-1,keine Angabe,7,keine Angabe
soep-is,CSM12_IS,2012,csm0802,0,trifft berhaupt nicht zu,6,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0802,1,1,5,1
soep-is,CSM12_IS,2012,csm0802,2,2,10,2
soep-is,CSM12_IS,2012,csm0802,3,3,8,3
soep-is,CSM12_IS,2012,csm0802,4,4,12,4
soep-is,CSM12_IS,2012,csm0802,5,5,38,5
soep-is,CSM12_IS,2012,csm0802,6,6,22,6
soep-is,CSM12_IS,2012,csm0802,7,7,17,7
soep-is,CSM12_IS,2012,csm0802,8,8,16,8
soep-is,CSM12_IS,2012,csm0802,9,9,13,9
soep-is,CSM12_IS,2012,csm0802,10,trifft voll und ganz zu,20,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0803,-2,"",87,""
soep-is,CSM12_IS,2012,csm0803,-1,keine Angabe,4,keine Angabe
soep-is,CSM12_IS,2012,csm0803,0,trifft berhaupt nicht zu,24,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0803,1,1,5,1
soep-is,CSM12_IS,2012,csm0803,2,2,7,2
soep-is,CSM12_IS,2012,csm0803,3,3,12,3
soep-is,CSM12_IS,2012,csm0803,4,4,16,4
soep-is,CSM12_IS,2012,csm0803,5,5,20,5
soep-is,CSM12_IS,2012,csm0803,6,6,15,6
soep-is,CSM12_IS,2012,csm0803,7,7,23,7
soep-is,CSM12_IS,2012,csm0803,8,8,17,8
soep-is,CSM12_IS,2012,csm0803,9,9,12,9
soep-is,CSM12_IS,2012,csm0803,10,trifft voll und ganz zu,19,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0804,-2,"",87,""
soep-is,CSM12_IS,2012,csm0804,-1,keine Angabe,6,keine Angabe
soep-is,CSM12_IS,2012,csm0804,0,trifft berhaupt nicht zu,1,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0804,1,1,0,1
soep-is,CSM12_IS,2012,csm0804,2,2,0,2
soep-is,CSM12_IS,2012,csm0804,3,3,2,3
soep-is,CSM12_IS,2012,csm0804,4,4,1,4
soep-is,CSM12_IS,2012,csm0804,5,5,11,5
soep-is,CSM12_IS,2012,csm0804,6,6,14,6
soep-is,CSM12_IS,2012,csm0804,7,7,31,7
soep-is,CSM12_IS,2012,csm0804,8,8,38,8
soep-is,CSM12_IS,2012,csm0804,9,9,24,9
soep-is,CSM12_IS,2012,csm0804,10,trifft voll und ganz zu,46,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0805,-2,"",87,""
soep-is,CSM12_IS,2012,csm0805,-1,keine Angabe,5,keine Angabe
soep-is,CSM12_IS,2012,csm0805,0,trifft berhaupt nicht zu,1,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0805,1,1,0,1
soep-is,CSM12_IS,2012,csm0805,2,2,1,2
soep-is,CSM12_IS,2012,csm0805,3,3,4,3
soep-is,CSM12_IS,2012,csm0805,4,4,4,4
soep-is,CSM12_IS,2012,csm0805,5,5,9,5
soep-is,CSM12_IS,2012,csm0805,6,6,16,6
soep-is,CSM12_IS,2012,csm0805,7,7,31,7
soep-is,CSM12_IS,2012,csm0805,8,8,29,8
soep-is,CSM12_IS,2012,csm0805,9,9,21,9
soep-is,CSM12_IS,2012,csm0805,10,trifft voll und ganz zu,53,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0806,-2,"",87,""
soep-is,CSM12_IS,2012,csm0806,-1,keine Angabe,5,keine Angabe
soep-is,CSM12_IS,2012,csm0806,0,trifft berhaupt nicht zu,3,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0806,1,1,1,1
soep-is,CSM12_IS,2012,csm0806,2,2,3,2
soep-is,CSM12_IS,2012,csm0806,3,3,4,3
soep-is,CSM12_IS,2012,csm0806,4,4,7,4
soep-is,CSM12_IS,2012,csm0806,5,5,19,5
soep-is,CSM12_IS,2012,csm0806,6,6,14,6
soep-is,CSM12_IS,2012,csm0806,7,7,35,7
soep-is,CSM12_IS,2012,csm0806,8,8,32,8
soep-is,CSM12_IS,2012,csm0806,9,9,21,9
soep-is,CSM12_IS,2012,csm0806,10,trifft voll und ganz zu,30,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0807,-2,"",87,""
soep-is,CSM12_IS,2012,csm0807,-1,keine Angabe,4,keine Angabe
soep-is,CSM12_IS,2012,csm0807,0,trifft berhaupt nicht zu,0,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0807,1,1,0,1
soep-is,CSM12_IS,2012,csm0807,2,2,0,2
soep-is,CSM12_IS,2012,csm0807,3,3,1,3
soep-is,CSM12_IS,2012,csm0807,4,4,2,4
soep-is,CSM12_IS,2012,csm0807,5,5,7,5
soep-is,CSM12_IS,2012,csm0807,6,6,8,6
soep-is,CSM12_IS,2012,csm0807,7,7,27,7
soep-is,CSM12_IS,2012,csm0807,8,8,36,8
soep-is,CSM12_IS,2012,csm0807,9,9,27,9
soep-is,CSM12_IS,2012,csm0807,10,trifft voll und ganz zu,62,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0808,-2,"",87,""
soep-is,CSM12_IS,2012,csm0808,-1,keine Angabe,4,keine Angabe
soep-is,CSM12_IS,2012,csm0808,0,trifft berhaupt nicht zu,2,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0808,1,1,0,1
soep-is,CSM12_IS,2012,csm0808,2,2,5,2
soep-is,CSM12_IS,2012,csm0808,3,3,5,3
soep-is,CSM12_IS,2012,csm0808,4,4,11,4
soep-is,CSM12_IS,2012,csm0808,5,5,21,5
soep-is,CSM12_IS,2012,csm0808,6,6,24,6
soep-is,CSM12_IS,2012,csm0808,7,7,32,7
soep-is,CSM12_IS,2012,csm0808,8,8,24,8
soep-is,CSM12_IS,2012,csm0808,9,9,15,9
soep-is,CSM12_IS,2012,csm0808,10,trifft voll und ganz zu,31,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0809,-2,"",87,""
soep-is,CSM12_IS,2012,csm0809,-1,keine Angabe,5,keine Angabe
soep-is,CSM12_IS,2012,csm0809,0,trifft berhaupt nicht zu,10,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0809,1,1,5,1
soep-is,CSM12_IS,2012,csm0809,2,2,6,2
soep-is,CSM12_IS,2012,csm0809,3,3,14,3
soep-is,CSM12_IS,2012,csm0809,4,4,18,4
soep-is,CSM12_IS,2012,csm0809,5,5,29,5
soep-is,CSM12_IS,2012,csm0809,6,6,14,6
soep-is,CSM12_IS,2012,csm0809,7,7,20,7
soep-is,CSM12_IS,2012,csm0809,8,8,22,8
soep-is,CSM12_IS,2012,csm0809,9,9,10,9
soep-is,CSM12_IS,2012,csm0809,10,trifft voll und ganz zu,21,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0810,-2,"",87,""
soep-is,CSM12_IS,2012,csm0810,-1,keine Angabe,4,keine Angabe
soep-is,CSM12_IS,2012,csm0810,0,trifft berhaupt nicht zu,2,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0810,1,1,1,1
soep-is,CSM12_IS,2012,csm0810,2,2,4,2
soep-is,CSM12_IS,2012,csm0810,3,3,3,3
soep-is,CSM12_IS,2012,csm0810,4,4,10,4
soep-is,CSM12_IS,2012,csm0810,5,5,30,5
soep-is,CSM12_IS,2012,csm0810,6,6,26,6
soep-is,CSM12_IS,2012,csm0810,7,7,27,7
soep-is,CSM12_IS,2012,csm0810,8,8,29,8
soep-is,CSM12_IS,2012,csm0810,9,9,15,9
soep-is,CSM12_IS,2012,csm0810,10,trifft voll und ganz zu,23,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0811,-2,"",87,""
soep-is,CSM12_IS,2012,csm0811,-1,keine Angabe,4,keine Angabe
soep-is,CSM12_IS,2012,csm0811,0,trifft berhaupt nicht zu,5,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0811,1,1,0,1
soep-is,CSM12_IS,2012,csm0811,2,2,2,2
soep-is,CSM12_IS,2012,csm0811,3,3,3,3
soep-is,CSM12_IS,2012,csm0811,4,4,6,4
soep-is,CSM12_IS,2012,csm0811,5,5,16,5
soep-is,CSM12_IS,2012,csm0811,6,6,17,6
soep-is,CSM12_IS,2012,csm0811,7,7,44,7
soep-is,CSM12_IS,2012,csm0811,8,8,26,8
soep-is,CSM12_IS,2012,csm0811,9,9,16,9
soep-is,CSM12_IS,2012,csm0811,10,trifft voll und ganz zu,35,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0812,-2,"",87,""
soep-is,CSM12_IS,2012,csm0812,-1,keine Angabe,4,keine Angabe
soep-is,CSM12_IS,2012,csm0812,0,trifft berhaupt nicht zu,0,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm0812,1,1,0,1
soep-is,CSM12_IS,2012,csm0812,2,2,0,2
soep-is,CSM12_IS,2012,csm0812,3,3,0,3
soep-is,CSM12_IS,2012,csm0812,4,4,1,4
soep-is,CSM12_IS,2012,csm0812,5,5,8,5
soep-is,CSM12_IS,2012,csm0812,6,6,18,6
soep-is,CSM12_IS,2012,csm0812,7,7,31,7
soep-is,CSM12_IS,2012,csm0812,8,8,39,8
soep-is,CSM12_IS,2012,csm0812,9,9,25,9
soep-is,CSM12_IS,2012,csm0812,10,trifft voll und ganz zu,48,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm0902,-2,"",174,""
soep-is,CSM12_IS,2012,csm0902,-1,Keine Angabe,0,Keine Angabe
soep-is,CSM12_IS,2012,csm0902,1,"Ja, und zwar:",24,"Ja, und zwar:"
soep-is,CSM12_IS,2012,csm0902,2,"Nein, gab nichts dergleichen",63,"Nein, gab nichts dergleichen"
soep-is,CSM12_IS,2012,csm10,-2,"",237,""
soep-is,CSM12_IS,2012,csm10,1,positiv,11,positiv
soep-is,CSM12_IS,2012,csm10,2,neutral,3,neutral
soep-is,CSM12_IS,2012,csm10,3,negativ,10,negativ
soep-is,CSM12_IS,2012,csm11,-2,"",237,""
soep-is,CSM12_IS,2012,csm11,-1,Keine Angabe,1,Keine Angabe
soep-is,CSM12_IS,2012,csm11,0,berhaupt nicht,7,berhaupt nicht
soep-is,CSM12_IS,2012,csm11,1,1,3,1
soep-is,CSM12_IS,2012,csm11,2,2,2,2
soep-is,CSM12_IS,2012,csm11,3,3,1,3
soep-is,CSM12_IS,2012,csm11,4,4,0,4
soep-is,CSM12_IS,2012,csm11,5,5,2,5
soep-is,CSM12_IS,2012,csm11,6,6,1,6
soep-is,CSM12_IS,2012,csm11,7,7,0,7
soep-is,CSM12_IS,2012,csm11,8,8,2,8
soep-is,CSM12_IS,2012,csm11,9,9,1,9
soep-is,CSM12_IS,2012,csm11,10,Voll und ganz,4,Voll und ganz
soep-is,CSM12_IS,2012,csm1201,-2,"",174,""
soep-is,CSM12_IS,2012,csm1201,-1,keine Angabe,3,keine Angabe
soep-is,CSM12_IS,2012,csm1201,0,trifft berhaupt nicht zu,2,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm1201,1,1,0,1
soep-is,CSM12_IS,2012,csm1201,2,2,0,2
soep-is,CSM12_IS,2012,csm1201,3,3,0,3
soep-is,CSM12_IS,2012,csm1201,4,4,1,4
soep-is,CSM12_IS,2012,csm1201,5,5,4,5
soep-is,CSM12_IS,2012,csm1201,6,6,6,6
soep-is,CSM12_IS,2012,csm1201,7,7,13,7
soep-is,CSM12_IS,2012,csm1201,8,8,18,8
soep-is,CSM12_IS,2012,csm1201,9,9,5,9
soep-is,CSM12_IS,2012,csm1201,10,trifft voll und ganz zu,35,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm1202,-2,"",174,""
soep-is,CSM12_IS,2012,csm1202,-1,keine Angabe,5,keine Angabe
soep-is,CSM12_IS,2012,csm1202,0,trifft berhaupt nicht zu,4,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm1202,1,1,2,1
soep-is,CSM12_IS,2012,csm1202,2,2,4,2
soep-is,CSM12_IS,2012,csm1202,3,3,5,3
soep-is,CSM12_IS,2012,csm1202,4,4,3,4
soep-is,CSM12_IS,2012,csm1202,5,5,19,5
soep-is,CSM12_IS,2012,csm1202,6,6,7,6
soep-is,CSM12_IS,2012,csm1202,7,7,7,7
soep-is,CSM12_IS,2012,csm1202,8,8,9,8
soep-is,CSM12_IS,2012,csm1202,9,9,3,9
soep-is,CSM12_IS,2012,csm1202,10,trifft voll und ganz zu,19,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm1203,-2,"",174,""
soep-is,CSM12_IS,2012,csm1203,-1,keine Angabe,4,keine Angabe
soep-is,CSM12_IS,2012,csm1203,0,trifft berhaupt nicht zu,3,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm1203,1,1,2,1
soep-is,CSM12_IS,2012,csm1203,2,2,2,2
soep-is,CSM12_IS,2012,csm1203,3,3,4,3
soep-is,CSM12_IS,2012,csm1203,4,4,3,4
soep-is,CSM12_IS,2012,csm1203,5,5,14,5
soep-is,CSM12_IS,2012,csm1203,6,6,6,6
soep-is,CSM12_IS,2012,csm1203,7,7,10,7
soep-is,CSM12_IS,2012,csm1203,8,8,16,8
soep-is,CSM12_IS,2012,csm1203,9,9,2,9
soep-is,CSM12_IS,2012,csm1203,10,trifft voll und ganz zu,21,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm1204,-2,"",174,""
soep-is,CSM12_IS,2012,csm1204,-1,keine Angabe,4,keine Angabe
soep-is,CSM12_IS,2012,csm1204,0,trifft berhaupt nicht zu,1,trifft berhaupt nicht zu
soep-is,CSM12_IS,2012,csm1204,1,1,0,1
soep-is,CSM12_IS,2012,csm1204,2,2,2,2
soep-is,CSM12_IS,2012,csm1204,3,3,2,3
soep-is,CSM12_IS,2012,csm1204,4,4,2,4
soep-is,CSM12_IS,2012,csm1204,5,5,11,5
soep-is,CSM12_IS,2012,csm1204,6,6,4,6
soep-is,CSM12_IS,2012,csm1204,7,7,11,7
soep-is,CSM12_IS,2012,csm1204,8,8,17,8
soep-is,CSM12_IS,2012,csm1204,9,9,7,9
soep-is,CSM12_IS,2012,csm1204,10,trifft voll und ganz zu,26,trifft voll und ganz zu
soep-is,CSM12_IS,2012,csm1205,-2,"",174,""
soep-is,CSM12_IS,2012,csm1205,-1,keine Angabe,4,keine Angabe
